gender,company_type,wfh_setup_available,designation,resource_allocation,mental_fatigue_score,tenure_months,fatigue_resource_ratio,is_senior,high_workload,burnout_target
1,0,0,2,4.0,4.2,32.68725361366623,0.8400000000000001,0,0,0
0,1,0,3,4.0,8.9,33.3442838370565,1.78,1,0,1
0,0,0,1,5.0,6.6,34.23127463863337,1.0999999999999999,0,0,1
1,0,1,2,4.0,5.5,32.3915900131406,1.1,0,0,0
0,1,0,2,6.0,7.5,34.95400788436268,1.0714285714285714,0,1,1
0,0,1,1,2.0,3.8,29.86202365308804,1.2666666666666666,0,0,0
0,0,1,4,4.0,6.9,27.003942181340342,1.3800000000000001,1,0,1
1,1,1,3,5.0,5.0,35.38107752956636,0.8333333333333334,1,0,0
0,0,1,3,6.0,7.9,27.95663600525624,1.1285714285714286,1,1,1
0,0,1,3,5.0,6.5,25.229960578186596,1.0833333333333333,1,0,0
1,0,1,1,3.0,5.2,26.806833114323258,1.3,0,0,0
1,0,1,3,5.0,5.6,29.894875164257556,0.9333333333333332,1,0,0
1,1,1,2,4.0,6.2,32.91721419185282,1.24,0,0,0
0,0,1,2,4.0,5.9,29.730617608409986,1.1800000000000002,0,0,0
1,0,0,2,2.0,3.9,30.584756898817343,1.3,0,0,0
0,0,1,2,5.0,6.1,30.946123521681997,1.0166666666666666,0,0,0
0,0,1,2,5.0,5.5,25.62417871222076,0.9166666666666666,0,0,0
0,1,0,3,6.0,8.6,28.18659658344284,1.2285714285714284,1,1,1
1,0,1,2,5.0,7.1,32.09592641261498,1.1833333333333333,0,0,1
1,0,0,2,6.0,6.9,31.50459921156373,0.9857142857142858,0,1,1
0,0,0,2,6.0,7.7,26.281208935611037,1.1,0,1,0
1,1,1,2,3.0,6.9,28.843626806833115,1.725,0,0,0
0,1,0,2,4.0,6.3,31.964520367936924,1.26,0,0,1
0,1,1,2,3.0,6.3,24.0473061760841,1.575,0,0,0
0,0,1,2,3.0,5.7,30.420499342969777,1.425,0,0,0
1,0,0,2,6.0,5.9,34.00131406044678,0.8428571428571429,0,1,1
1,0,0,1,1.0,2.5,25.29566360052562,1.25,0,0,0
0,0,0,3,7.0,6.3,35.05256241787122,0.7875,1,1,1
0,1,0,2,4.0,6.7,31.636005256241784,1.34,0,0,1
1,0,1,1,4.0,1.9,34.39553219448094,0.38,0,0,0
0,1,1,2,3.0,4.6,35.74244415243101,1.15,0,0,0
0,0,1,3,5.0,4.9,26.905387647831798,0.8166666666666668,1,0,0
0,0,1,1,4.0,5.4,34.65834428383705,1.08,0,0,0
0,0,0,4,6.0,7.0,24.31011826544021,1.0,1,1,1
1,0,1,2,4.0,5.9,33.08147174770039,1.1800000000000002,0,0,0
1,0,1,2,4.0,6.5,30.519053876478317,1.3,0,0,1
0,1,1,2,3.0,4.0,33.67279894875164,1.0,0,0,0
1,1,1,0,1.0,4.0,32.16162943495401,2.0,0,0,0
1,1,0,3,7.0,5.9,27.660972404730618,0.7375,1,1,1
1,0,0,2,6.0,7.2,26.872536136662287,1.0285714285714287,0,1,0
1,0,0,1,2.0,5.9,33.60709592641261,1.9666666666666668,0,0,0
1,0,1,1,3.0,3.7,27.33245729303548,0.925,0,0,0
1,0,1,2,2.0,5.9,30.02628120893561,1.9666666666666668,0,0,0
0,0,0,2,4.0,5.2,24.540078843626805,1.04,0,0,0
0,0,0,0,1.0,2.8,27.69382391590013,1.4,0,0,0
1,0,0,5,10.0,5.9,27.825229960578184,0.5363636363636364,1,1,1
1,1,0,3,6.0,8.2,32.42444152431012,1.1714285714285713,1,1,1
1,0,1,3,4.0,5.5,26.675427069645202,1.1,1,0,0
1,0,0,1,1.0,3.6,29.566360052562416,1.8,0,0,0
0,1,1,2,5.0,6.9,29.796320630749012,1.1500000000000001,0,0,1
1,1,0,5,9.0,9.4,30.387647831800262,0.9400000000000001,1,1,1
0,0,1,1,3.0,3.6,35.64388961892247,0.9,0,0,0
0,0,0,2,5.0,6.8,25.229960578186596,1.1333333333333333,0,0,1
0,0,1,0,1.0,3.8,31.340341655716163,1.9,0,0,0
1,1,1,1,2.0,1.6,34.55978975032851,0.5333333333333333,0,0,0
0,0,0,2,4.0,5.4,24.967148488830485,1.08,0,0,0
1,0,0,2,4.0,7.3,24.24441524310118,1.46,0,0,1
1,0,1,0,2.0,4.0,33.73850197109067,1.3333333333333333,0,0,0
1,0,0,2,4.0,7.0,34.75689881734559,1.4,0,0,1
1,0,0,4,8.0,7.8,35.2496714848883,0.8666666666666667,1,1,1
1,1,0,1,2.0,2.5,29.993429697766096,0.8333333333333334,0,0,0
0,0,1,1,3.0,3.4,28.088042049934295,0.85,0,0,0
0,1,0,3,6.0,7.4,29.106438896189225,1.0571428571428572,1,1,1
1,1,0,3,6.0,6.6,30.091984231274637,0.9428571428571428,1,1,0
1,0,0,1,3.0,4.7,33.37713534822602,1.175,0,0,0
0,0,1,1,4.0,4.7,32.6215505913272,0.9400000000000001,0,0,0
0,1,0,2,5.0,4.9,35.67674113009198,0.8166666666666668,0,0,0
0,0,0,2,6.0,8.7,25.394218134034166,1.2428571428571427,0,1,1
1,1,0,2,4.0,5.6,25.7227332457293,1.1199999999999999,0,0,0
0,0,1,5,9.0,9.4,28.38370565045992,0.9400000000000001,1,1,1
0,0,1,1,2.0,3.6,29.07358738501971,1.2,0,0,0
1,0,0,3,6.0,7.2,27.726675427069644,1.0285714285714287,1,1,1
0,0,0,4,8.0,5.9,28.843626806833115,0.6555555555555556,1,1,1
0,1,0,2,5.0,7.2,28.28515111695138,1.2,0,0,1
1,0,1,2,5.0,6.5,26.773981603153743,1.0833333333333333,0,0,0
0,1,0,3,7.0,5.9,25.394218134034166,0.7375,1,1,1
0,0,0,1,2.0,5.2,24.967148488830485,1.7333333333333334,0,0,0
1,0,0,2,4.0,5.9,30.55190538764783,1.1800000000000002,0,0,1
0,0,1,0,1.0,5.9,33.67279894875164,2.95,0,0,0
1,0,1,2,4.0,5.5,34.95400788436268,1.1,0,0,0
1,1,1,0,1.0,4.1,27.92378449408673,2.05,0,0,0
0,0,0,5,10.0,9.2,30.880420499342968,0.8363636363636363,1,1,1
1,1,1,1,1.0,2.6,27.266754270696453,1.3,0,0,0
1,0,0,1,2.0,5.5,34.92115637319316,1.8333333333333333,0,0,0
0,0,1,2,4.0,2.5,32.06307490144547,0.5,0,0,0
1,0,1,3,7.0,5.8,27.8580814717477,0.725,1,1,1
1,0,1,1,1.0,3.2,35.05256241787122,1.6,0,0,0
0,1,0,3,7.0,8.3,30.453350854139288,1.0375,1,1,1
0,0,0,1,3.0,4.6,28.54796320630749,1.15,0,0,0
1,1,0,0,4.0,4.1,25.229960578186596,0.82,0,0,0
1,0,0,2,4.0,6.8,35.611038107752954,1.3599999999999999,0,0,0
0,0,1,1,3.0,4.9,35.57818659658344,1.225,0,0,0
0,0,0,3,6.0,6.4,31.734559789750328,0.9142857142857144,1,1,1
0,0,0,0,1.0,5.9,24.83574244415243,2.95,0,0,0
1,0,0,2,4.0,6.9,35.709592641261494,1.3800000000000001,0,0,0
1,0,0,2,5.0,6.0,30.617608409986858,1.0,0,0,1
1,0,1,3,5.0,6.5,31.110381077529563,1.0833333333333333,1,0,0
1,1,1,1,2.0,5.7,25.52562417871222,1.9000000000000001,0,0,0
1,0,1,3,6.0,5.7,27.43101182654402,0.8142857142857143,1,1,0
0,0,0,2,5.0,7.6,34.65834428383705,1.2666666666666666,0,0,1
0,0,0,3,5.0,6.0,25.065703022339026,1.0,1,0,1
1,1,1,1,3.0,5.6,24.375821287779235,1.4,0,0,0
1,1,1,3,5.0,5.7,25.689881734559787,0.9500000000000001,1,0,0
1,0,0,3,4.0,6.3,25.427069645203677,1.26,1,0,0
0,0,1,3,7.0,6.7,26.938239159001313,0.8375,1,1,1
0,0,1,3,6.0,4.7,31.208935611038108,0.6714285714285715,1,1,0
1,1,1,2,4.0,3.9,29.467805519053876,0.78,0,0,0
0,0,1,1,4.0,3.8,29.139290407358736,0.76,0,0,0
1,1,1,0,1.0,3.9,28.843626806833115,1.95,0,0,0
0,0,0,4,8.0,6.7,30.12483574244415,0.7444444444444445,1,1,1
1,1,1,2,2.0,3.5,33.54139290407359,1.1666666666666667,0,0,0
1,0,0,3,8.0,7.9,29.204993429697765,0.8777777777777778,1,1,1
1,0,1,1,1.0,2.0,29.204993429697765,1.0,0,0,0
1,1,0,0,1.0,1.7,24.277266754270695,0.85,0,0,0
1,1,1,1,4.0,6.7,36.00525624178712,1.34,0,0,0
1,0,1,1,3.0,3.2,25.919842312746386,0.8,0,0,0
1,1,1,1,2.0,4.9,31.471747700394218,1.6333333333333335,0,0,0
0,0,0,3,6.0,8.8,25.394218134034166,1.2571428571428573,1,1,1
0,0,1,3,5.0,6.2,27.036793692509853,1.0333333333333334,1,0,0
0,1,0,1,3.0,4.2,28.153745072273324,1.05,0,0,0
1,1,1,0,2.0,3.3,30.683311432325887,1.0999999999999999,0,0,0
1,0,0,1,2.0,5.2,35.74244415243101,1.7333333333333334,0,0,0
0,0,1,2,3.0,6.4,35.64388961892247,1.6,0,0,0
1,1,0,3,6.0,6.6,28.055190538764784,0.9428571428571428,1,1,1
1,0,1,1,2.0,4.8,33.40998685939553,1.5999999999999999,0,0,0
1,1,0,2,5.0,6.2,32.72010512483574,1.0333333333333334,0,0,1
1,0,1,0,2.0,4.7,31.208935611038108,1.5666666666666667,0,0,0
1,0,0,0,1.0,3.1,26.346911957950066,1.55,0,0,0
1,1,0,3,6.0,6.0,24.50722733245729,0.8571428571428571,1,1,1
0,1,1,1,2.0,5.9,24.277266754270695,1.9666666666666668,0,0,0
1,0,1,1,2.0,3.3,29.59921156373193,1.0999999999999999,0,0,0
1,1,0,3,6.0,8.1,35.84099868593955,1.157142857142857,1,1,1
1,1,1,2,4.0,6.2,27.102496714848883,1.24,0,0,0
0,0,1,2,6.0,6.9,26.248357424441522,0.9857142857142858,0,1,1
1,0,0,1,3.0,5.5,26.182654402102497,1.375,0,0,0
1,0,0,3,5.0,4.2,34.55978975032851,0.7000000000000001,1,0,0
1,0,0,3,7.0,6.1,35.57818659658344,0.7625,1,1,1
1,0,1,2,4.0,5.9,26.741130091984232,1.1800000000000002,0,0,0
1,1,0,0,1.0,0.0,27.33245729303548,0.0,0,0,0
1,1,0,4,7.0,6.2,27.69382391590013,0.775,1,1,1
1,0,1,3,5.0,5.9,28.71222076215506,0.9833333333333334,1,0,0
1,1,1,1,3.0,4.7,32.98291721419185,1.175,0,0,0
1,0,1,2,4.0,5.1,26.544021024967147,1.02,0,0,0
1,0,0,1,2.0,4.7,30.059132720105122,1.5666666666666667,0,0,0
0,0,1,1,3.0,6.1,28.876478318002626,1.525,0,0,0
1,1,0,2,4.0,2.7,24.57293035479632,0.54,0,0,0
0,0,0,4,7.0,6.9,28.48226018396846,0.8625,1,1,1
1,0,1,3,6.0,5.9,34.59264126149803,0.8428571428571429,1,1,0
1,1,1,0,2.0,5.9,30.190538764783177,1.9666666666666668,0,0,0
1,0,0,1,3.0,4.4,30.913272010512483,1.1,0,0,0
0,0,1,3,5.0,6.5,24.277266754270695,1.0833333333333333,1,0,0
0,1,1,0,1.0,5.9,27.201051248357423,2.95,0,0,0
1,0,1,2,4.0,4.6,29.17214191852825,0.9199999999999999,0,0,0
1,1,0,2,5.0,6.8,33.3442838370565,1.1333333333333333,0,0,1
1,0,1,1,4.0,2.1,26.938239159001313,0.42000000000000004,0,0,0
1,0,0,3,5.0,4.8,33.83705650459921,0.7999999999999999,1,0,0
0,1,1,2,5.0,6.5,33.96846254927726,1.0833333333333333,0,0,1
0,1,1,1,2.0,3.6,24.83574244415243,1.2,0,0,0
1,0,1,1,2.0,3.9,29.566360052562416,1.3,0,0,0
0,0,0,2,6.0,6.4,26.708278580814717,0.9142857142857144,0,1,1
1,0,1,3,5.0,5.2,26.31406044678055,0.8666666666666667,1,0,0
0,0,0,2,5.0,7.6,31.964520367936924,1.2666666666666666,0,0,1
1,0,1,0,1.0,3.8,28.97503285151117,1.9,0,0,0
1,0,0,2,5.0,7.7,33.5742444152431,1.2833333333333334,0,0,1
0,1,1,1,3.0,5.5,33.47568988173456,1.375,0,0,0
0,0,1,2,5.0,4.1,28.613666228646515,0.6833333333333332,0,0,0
0,0,0,2,5.0,7.4,28.613666228646515,1.2333333333333334,0,0,1
0,0,0,1,4.0,4.8,35.34822601839684,0.96,0,0,0
0,0,1,1,3.0,4.2,26.675427069645202,1.05,0,0,0
1,1,1,2,4.0,5.9,28.055190538764784,1.1800000000000002,0,0,0
1,0,0,3,6.0,6.0,34.75689881734559,0.8571428571428571,1,1,1
1,0,0,4,8.0,9.0,34.09986859395532,1.0,1,1,1
1,1,1,1,4.0,4.2,35.808147174770035,0.8400000000000001,0,0,0
0,1,0,2,6.0,6.7,31.143232588699078,0.9571428571428572,0,1,1
1,0,1,3,4.0,5.9,25.52562417871222,1.1800000000000002,1,0,0
0,0,1,3,6.0,6.1,30.02628120893561,0.8714285714285713,1,1,1
0,0,0,1,3.0,5.2,24.967148488830485,1.3,0,0,0
1,1,0,4,8.0,5.9,26.806833114323258,0.6555555555555556,1,1,0
0,0,0,4,7.0,6.7,34.72404730617608,0.8375,1,1,1
1,0,1,2,4.0,5.6,31.110381077529563,1.1199999999999999,0,0,0
0,0,0,1,2.0,5.3,28.153745072273324,1.7666666666666666,0,0,0
1,0,1,4,6.0,7.7,24.375821287779235,1.1,1,1,1
1,0,0,2,4.0,3.5,27.75952693823916,0.7,0,0,0
0,0,1,1,2.0,5.9,28.318002628120894,1.9666666666666668,0,0,0
0,0,0,2,4.0,4.7,26.281208935611037,0.9400000000000001,0,0,0
0,0,1,3,6.0,5.0,34.2969776609724,0.7142857142857143,1,1,0
0,0,0,4,4.0,6.4,25.952693823915897,1.28,1,0,0
1,0,1,1,2.0,4.7,28.679369250985545,1.5666666666666667,0,0,0
1,0,0,3,6.0,6.6,33.40998685939553,0.9428571428571428,1,1,0
0,1,1,1,4.0,6.4,26.872536136662287,1.28,0,0,0
0,0,1,3,6.0,7.3,32.32588699080158,1.042857142857143,1,1,1
1,1,1,1,4.0,5.1,25.328515111695136,1.02,0,0,0
0,1,0,2,5.0,5.9,29.632063074901446,0.9833333333333334,0,0,1
1,1,1,1,4.0,6.0,27.726675427069644,1.2,0,0,0
0,0,0,4,7.0,7.6,31.964520367936924,0.95,1,1,1
1,1,0,2,6.0,6.3,28.515111695137975,0.9,0,1,0
0,0,0,2,4.0,6.0,28.088042049934295,1.2,0,0,0
0,0,1,3,5.0,6.3,34.62549277266754,1.05,1,0,0
0,0,0,3,5.0,5.9,35.4796320630749,0.9833333333333334,1,0,0
1,0,0,4,6.0,7.2,27.726675427069644,1.0285714285714287,1,1,1
1,0,0,2,3.0,3.4,27.496714848883048,0.85,0,0,0
0,0,0,2,4.0,7.3,28.580814717477004,1.46,0,0,1
0,0,0,2,4.0,5.9,27.16819973718791,1.1800000000000002,0,0,0
1,1,1,2,4.0,4.0,34.78975032851511,0.8,0,0,0
0,0,0,2,6.0,6.1,29.894875164257556,0.8714285714285713,0,1,1
0,0,1,4,7.0,5.6,29.43495400788436,0.7,1,1,0
0,0,0,3,5.0,6.1,26.938239159001313,1.0166666666666666,1,0,1
0,0,0,2,6.0,8.1,24.83574244415243,1.157142857142857,0,1,1
1,0,1,3,4.0,5.2,25.26281208935611,1.04,1,0,0
0,0,1,0,1.0,3.1,29.369250985545335,1.55,0,0,0
1,1,0,3,6.0,6.1,26.609724047306177,0.8714285714285713,1,1,1
1,0,1,3,6.0,5.6,26.149802890932982,0.7999999999999999,1,1,0
0,0,0,2,4.0,5.9,24.7700394218134,1.1800000000000002,0,0,1
1,0,1,1,2.0,4.5,30.946123521681997,1.5,0,0,0
0,1,1,3,6.0,6.6,29.730617608409986,0.9428571428571428,1,1,1
1,0,1,1,4.0,6.2,28.350854139290405,1.24,0,0,0
1,0,0,4,7.0,7.0,25.657030223390276,0.875,1,1,1
1,0,1,3,5.0,5.4,25.45992115637319,0.9,1,0,0
0,1,1,1,2.0,5.9,34.72404730617608,1.9666666666666668,0,0,0
1,0,1,2,4.0,5.5,24.605781865965834,1.1,0,0,0
1,0,1,3,6.0,4.6,32.22733245729303,0.6571428571428571,1,1,0
0,0,0,5,9.0,7.8,25.88699080157687,0.78,1,1,1
1,0,1,1,4.0,4.8,34.42838370565046,0.96,0,0,0
0,0,0,4,8.0,9.6,29.139290407358736,1.0666666666666667,1,1,1
1,0,1,3,7.0,8.0,26.116951379763467,1.0,1,1,1
1,1,1,3,5.0,5.1,25.854139290407357,0.85,1,0,0
1,0,0,3,6.0,8.7,28.416557161629434,1.2428571428571427,1,1,1
1,0,1,0,1.0,2.6,30.880420499342968,1.3,0,0,0
1,1,0,3,5.0,5.7,30.091984231274637,0.9500000000000001,1,0,1
0,0,0,4,8.0,8.8,27.660972404730618,0.9777777777777779,1,1,1
1,0,0,3,7.0,7.7,29.86202365308804,0.9625,1,1,1
1,1,0,1,3.0,5.5,26.806833114323258,1.375,0,0,0
1,1,0,3,6.0,4.9,30.749014454664913,0.7000000000000001,1,1,0
1,1,0,3,5.0,4.7,28.350854139290405,0.7833333333333333,1,0,0
0,1,0,4,7.0,9.2,31.537450722733244,1.15,1,1,1
0,1,0,3,7.0,6.2,32.49014454664914,0.775,1,1,1
1,0,0,5,10.0,9.5,31.373193166885674,0.8636363636363636,1,1,1
1,0,0,3,6.0,5.3,35.41392904073587,0.7571428571428571,1,1,0
0,1,0,2,4.0,8.3,34.26412614980289,1.6600000000000001,0,0,1
1,0,1,1,4.0,6.8,30.683311432325887,1.3599999999999999,0,0,0
1,1,1,5,4.0,9.4,33.18002628120893,1.8800000000000001,1,0,1
0,0,0,3,5.0,5.9,25.657030223390276,0.9833333333333334,1,0,0
1,1,0,2,3.0,6.1,32.12877792378449,1.525,0,0,0
0,0,1,2,3.0,3.3,32.91721419185282,0.825,0,0,0
0,0,0,2,6.0,5.5,28.12089356110381,0.7857142857142857,0,1,1
0,0,1,1,3.0,5.9,26.084099868593952,1.475,0,0,0
1,1,1,1,2.0,5.9,28.8107752956636,1.9666666666666668,0,0,0
0,0,0,2,7.0,8.8,27.299605781865964,1.1,0,1,1
1,0,0,2,4.0,5.7,24.014454664914584,1.1400000000000001,0,0,0
1,0,1,3,4.0,4.3,35.611038107752954,0.86,1,0,0
1,1,1,1,4.0,6.2,32.09592641261498,1.24,0,0,0
1,1,0,3,5.0,7.1,30.354796320630747,1.1833333333333333,1,0,1
1,0,1,2,5.0,3.7,26.576872536136662,0.6166666666666667,0,0,0
0,1,0,3,6.0,5.7,27.726675427069644,0.8142857142857143,1,1,0
0,0,0,1,1.0,3.6,27.16819973718791,1.8,0,0,0
1,0,0,4,8.0,7.5,27.75952693823916,0.8333333333333334,1,1,1
0,0,0,2,5.0,6.8,35.84099868593955,1.1333333333333333,0,0,1
1,0,1,2,3.0,5.7,35.446780551905384,1.425,0,0,0
1,0,0,1,2.0,0.7,31.011826544021023,0.2333333333333333,0,0,0
1,0,1,1,4.0,5.9,28.679369250985545,1.1800000000000002,0,0,0
1,0,1,1,2.0,2.9,33.8042049934297,0.9666666666666667,0,0,0
0,1,1,2,4.0,2.9,31.176084099868593,0.58,0,0,0
0,1,0,1,4.0,1.3,26.609724047306177,0.26,0,0,0
0,0,0,3,5.0,5.9,34.65834428383705,0.9833333333333334,1,0,1
1,0,1,3,7.0,7.5,27.069645203679368,0.9375,1,1,1
0,0,0,2,3.0,6.3,30.584756898817343,1.575,0,0,0
0,0,1,1,3.0,6.4,25.394218134034166,1.6,0,0,0
1,0,1,2,4.0,5.6,33.86990801576872,1.1199999999999999,0,0,0
0,0,1,2,4.0,2.8,25.854139290407357,0.5599999999999999,0,0,0
0,0,1,2,6.0,7.5,26.248357424441522,1.0714285714285714,0,1,1
0,0,0,1,1.0,5.1,25.394218134034166,2.55,0,0,0
0,0,1,4,7.0,6.4,28.416557161629434,0.8,1,1,1
1,0,1,3,7.0,7.1,31.077529566360052,0.8875,1,1,1
1,1,1,2,5.0,5.8,24.83574244415243,0.9666666666666667,0,0,0
0,0,1,0,1.0,3.4,31.471747700394218,1.7,0,0,0
0,1,0,3,5.0,7.3,24.441524310118265,1.2166666666666666,1,0,1
0,1,1,1,2.0,4.4,27.069645203679368,1.4666666666666668,0,0,0
1,0,1,2,4.0,4.3,24.868593955321945,0.86,0,0,0
0,0,0,1,3.0,4.8,27.8580814717477,1.2,0,0,0
0,0,0,2,6.0,5.9,30.256241787122207,0.8428571428571429,0,1,1
1,0,1,2,3.0,4.4,29.33639947437582,1.1,0,0,0
0,1,0,2,4.0,6.4,24.802890932982915,1.28,0,0,1
1,1,1,1,4.0,5.4,34.36268068331143,1.08,0,0,0
1,0,0,2,4.0,5.3,26.642575558475688,1.06,0,0,0
1,0,1,0,1.0,2.1,32.6215505913272,1.05,0,0,0
1,0,1,3,5.0,6.7,24.67148488830486,1.1166666666666667,1,0,0
0,0,0,2,5.0,4.3,29.17214191852825,0.7166666666666667,0,0,0
0,0,0,0,1.0,0.2,25.131406044678055,0.1,0,0,0
0,0,1,2,3.0,4.0,32.6215505913272,1.0,0,0,0
1,0,0,3,8.0,9.5,27.102496714848883,1.0555555555555556,1,1,1
1,0,1,2,3.0,2.8,33.77135348226018,0.7,0,0,0
1,0,1,0,1.0,0.2,25.131406044678055,0.1,0,0,0
1,1,0,3,5.0,5.1,32.16162943495401,0.85,1,0,0
0,0,1,2,4.0,3.8,26.281208935611037,0.76,0,0,0
1,1,0,3,7.0,5.9,27.562417871222074,0.7375,1,1,1
1,0,1,1,2.0,5.2,25.065703022339026,1.7333333333333334,0,0,0
0,1,1,3,5.0,6.8,30.683311432325887,1.1333333333333333,1,0,0
1,0,0,2,4.0,7.0,35.38107752956636,1.4,0,0,0
0,0,0,1,3.0,5.5,27.95663600525624,1.375,0,0,0
0,1,0,3,6.0,7.0,35.282522996057814,1.0,1,1,1
1,1,1,2,5.0,5.9,29.040735873850196,0.9833333333333334,0,0,1
0,0,1,4,8.0,8.1,26.182654402102497,0.8999999999999999,1,1,1
0,0,1,2,4.0,5.0,32.58869908015769,1.0,0,0,0
0,1,0,2,4.0,7.2,33.3442838370565,1.44,0,0,1
0,0,1,2,5.0,7.7,32.6215505913272,1.2833333333333334,0,0,1
1,0,1,0,1.0,2.6,24.24441524310118,1.3,0,0,0
1,0,1,2,4.0,6.0,34.09986859395532,1.2,0,0,0
1,0,1,0,1.0,3.2,33.83705650459921,1.6,0,0,0
0,0,0,3,7.0,8.1,26.872536136662287,1.0125,1,1,1
1,0,1,1,4.0,5.5,28.8107752956636,1.1,0,0,0
1,1,1,2,3.0,1.2,31.636005256241784,0.3,0,0,0
0,0,0,3,7.0,7.6,32.68725361366623,0.95,1,1,1
0,0,1,3,5.0,7.4,35.41392904073587,1.2333333333333334,1,0,1
0,0,1,3,5.0,5.4,32.29303547963206,0.9,1,0,0
0,0,1,1,3.0,5.5,26.346911957950066,1.375,0,0,0
1,0,1,2,4.0,5.9,30.190538764783177,1.1800000000000002,0,0,1
0,0,1,2,4.0,6.1,33.73850197109067,1.22,0,0,0
0,1,1,2,3.0,5.6,29.402102496714846,1.4,0,0,0
0,0,0,4,7.0,8.5,25.09855453350854,1.0625,1,1,0
1,0,1,1,4.0,4.5,32.3915900131406,0.9,0,0,0
0,1,0,4,6.0,6.5,32.12877792378449,0.9285714285714286,1,1,0
1,0,1,0,2.0,2.6,28.416557161629434,0.8666666666666667,0,0,0
1,0,1,2,3.0,3.7,28.942181340341655,0.925,0,0,0
1,0,1,2,4.0,4.8,32.29303547963206,0.96,0,0,0
1,1,1,0,1.0,3.7,26.379763469119577,1.85,0,0,0
1,0,1,2,3.0,4.2,29.7634691195795,1.05,0,0,0
1,0,0,2,4.0,3.3,33.18002628120893,0.6599999999999999,0,0,0
1,0,0,3,6.0,7.9,26.872536136662287,1.1285714285714286,1,1,1
1,0,0,2,5.0,7.2,34.65834428383705,1.2,0,0,1
1,1,1,2,6.0,6.4,27.989487516425754,0.9142857142857144,0,1,1
0,1,1,0,1.0,3.8,28.777923784494085,1.9,0,0,0
1,0,0,1,1.0,4.9,24.868593955321945,2.45,0,0,0
1,0,0,2,3.0,6.0,26.445466491458607,1.5,0,0,0
1,1,1,3,4.0,6.7,35.709592641261494,1.34,1,0,0
1,0,0,1,4.0,6.1,29.829172141918527,1.22,0,0,1
1,1,0,3,6.0,7.2,24.277266754270695,1.0285714285714287,1,1,1
0,0,0,4,8.0,5.9,29.303547963206306,0.6555555555555556,1,1,1
1,1,1,3,4.0,5.7,30.781865965834427,1.1400000000000001,1,0,0
0,0,1,2,4.0,6.8,33.27858081471748,1.3599999999999999,0,0,0
1,1,1,1,2.0,5.1,32.06307490144547,1.7,0,0,0
0,0,0,4,9.0,9.8,29.27069645203679,0.9800000000000001,1,1,1
0,0,0,4,6.0,8.3,25.131406044678055,1.1857142857142857,1,1,1
0,0,1,1,1.0,3.3,28.876478318002626,1.65,0,0,0
0,0,1,4,7.0,7.8,28.088042049934295,0.975,1,1,1
1,0,1,2,5.0,8.1,29.566360052562416,1.3499999999999999,0,0,1
0,1,0,2,4.0,3.2,30.617608409986858,0.64,0,0,0
0,0,1,2,6.0,6.9,24.080157687253614,0.9857142857142858,0,1,1
0,1,1,2,6.0,8.3,25.131406044678055,1.1857142857142857,0,1,1
1,0,0,4,9.0,9.3,31.044678055190538,0.93,1,1,1
0,1,1,2,5.0,7.1,31.307490144546648,1.1833333333333333,0,0,1
0,0,0,1,4.0,6.0,25.558475689881732,1.2,0,0,0
1,0,1,1,2.0,5.9,27.036793692509853,1.9666666666666668,0,0,0
0,0,1,4,8.0,7.4,24.14586070959264,0.8222222222222223,1,1,1
0,0,0,1,4.0,4.6,29.730617608409986,0.9199999999999999,0,0,0
1,0,0,4,7.0,6.6,25.52562417871222,0.825,1,1,1
0,0,0,3,6.0,5.4,31.373193166885674,0.7714285714285715,1,1,0
1,0,0,4,6.0,8.4,29.07358738501971,1.2,1,1,1
1,1,0,4,8.0,7.5,33.63994743758213,0.8333333333333334,1,1,1
0,1,0,4,8.0,8.5,25.62417871222076,0.9444444444444444,1,1,1
0,1,0,3,5.0,5.4,30.354796320630747,0.9,1,0,0
0,1,0,2,4.0,5.4,34.03416557161629,1.08,0,0,0
1,1,1,0,2.0,3.7,28.12089356110381,1.2333333333333334,0,0,0
0,0,1,3,4.0,6.3,29.796320630749012,1.26,1,0,0
1,0,0,3,4.0,6.3,27.43101182654402,1.26,1,0,0
0,1,1,2,5.0,7.0,27.069645203679368,1.1666666666666667,0,0,1
0,0,1,1,2.0,5.0,27.43101182654402,1.6666666666666667,0,0,0
1,0,0,3,8.0,8.3,31.6688567674113,0.9222222222222223,1,1,1
0,0,0,3,5.0,6.6,35.90670170827858,1.0999999999999999,1,0,1
0,1,0,2,3.0,4.7,24.342969776609724,1.175,0,0,0
0,0,1,2,3.0,2.8,32.75295663600526,0.7,0,0,0
1,1,0,2,2.0,1.6,25.328515111695136,0.5333333333333333,0,0,0
0,0,0,2,4.0,6.6,29.59921156373193,1.3199999999999998,0,0,0
0,1,0,3,7.0,8.2,27.43101182654402,1.025,1,1,1
0,0,0,2,5.0,5.9,31.340341655716163,0.9833333333333334,0,0,0
0,0,1,2,4.0,6.3,24.342969776609724,1.26,0,0,0
1,0,1,2,2.0,1.6,32.72010512483574,0.5333333333333333,0,0,0
1,1,0,4,7.0,8.3,34.39553219448094,1.0375,1,1,0
0,1,1,1,1.0,0.0,26.445466491458607,0.0,0,0,0
1,0,1,3,4.0,5.9,24.73718791064389,1.1800000000000002,1,0,0
0,0,1,4,7.0,7.8,24.113009198423125,0.975,1,1,1
0,0,1,2,3.0,4.8,25.394218134034166,1.2,0,0,0
